#node	identifier	category	term ID	term description
Afg3l2	10090.ENSMUSP00000025408	GO Function	GO:1901265	Nucleoside phosphate binding
Afg3l2	10090.ENSMUSP00000025408	GO Function	GO:1901363	Heterocyclic compound binding
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005622	Intracellular anatomical structure
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005737	Cytoplasm
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005739	Mitochondrion
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005740	Mitochondrial envelope
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005743	Mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0005745	m-AAA complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0016020	Membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0016021	Integral component of membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0019866	Organelle inner membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031090	Organelle membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031224	Intrinsic component of membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031300	Intrinsic component of organelle membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031301	Integral component of organelle membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031304	Intrinsic component of mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031305	Integral component of mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031966	Mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031967	Organelle envelope
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0031975	Envelope
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0032592	Integral component of mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0032991	Protein-containing complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0043226	Organelle
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0043227	Membrane-bounded organelle
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0043229	Intracellular organelle
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0098573	Intrinsic component of mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0098796	Membrane protein complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0098798	Mitochondrial protein-containing complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0098800	Inner mitochondrial membrane protein complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:0110165	Cellular anatomical entity
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:1902494	Catalytic complex
Afg3l2	10090.ENSMUSP00000025408	GO Component	GO:1905368	Peptidase complex
Afg3l2	10090.ENSMUSP00000025408	STRING clusters	CL:24845	Mixed, incl. Protein targeting to mitochondrion, and MICOS complex
Afg3l2	10090.ENSMUSP00000025408	STRING clusters	CL:24846	Protein targeting to mitochondrion, and ATP-dependent peptidase activity
Afg3l2	10090.ENSMUSP00000025408	STRING clusters	CL:24934	Mixed, incl. Mitochondrial protein processing, and RIG-I signaling pathway
Afg3l2	10090.ENSMUSP00000025408	STRING clusters	CL:24935	Mixed, incl. ATP-dependent peptidase activity, and Prohibitin
Afg3l2	10090.ENSMUSP00000025408	STRING clusters	CL:24936	ATP-dependent peptidase activity, and Clp ATPase, C-terminal
Afg3l2	10090.ENSMUSP00000025408	KEGG	mmu05017	Spinocerebellar ataxia
Afg3l2	10090.ENSMUSP00000025408	Reactome	MMU-382551	Transport of small molecules
Afg3l2	10090.ENSMUSP00000025408	Reactome	MMU-8949215	Mitochondrial calcium ion transport
Afg3l2	10090.ENSMUSP00000025408	Reactome	MMU-8949664	Processing of SMDT1
Afg3l2	10090.ENSMUSP00000025408	WikiPathways	WP310	mRNA processing
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005622	Intracellular
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005737	Cytoplasm
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005739	Mitochondrion
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0005745	m-AAA complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0016020	Membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0016021	Integral component of membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031090	Organelle membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031300	Intrinsic component of organelle membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031301	Integral component of organelle membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031304	Intrinsic component of mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031305	Integral component of mitochondrial inner membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031942	i-AAA complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031967	Organelle envelope
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0031975	Envelope
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0032592	Integral component of mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0032991	Protein-containing complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0043226	Organelle
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0098573	Intrinsic component of mitochondrial membrane
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0098796	Membrane protein complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0098800	Inner mitochondrial membrane protein complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:1902494	Catalytic complex
Afg3l2	10090.ENSMUSP00000025408	COMPARTMENTS	GOCC:1905368	Peptidase complex
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000136	Abnormal microglial cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000358	Abnormal cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000685	Abnormal immune system morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000716	Abnormal immune system cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000759	Abnormal skeletal muscle morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000841	Abnormal hindbrain morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000847	Abnormal metencephalon morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000849	Abnormal cerebellum morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000875	Abnormal cerebellar Purkinje cell layer
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000876	Purkinje cell degeneration
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000877	Abnormal Purkinje cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000886	Abnormal cerebellar granule layer morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000889	Abnormal cerebellar molecular layer
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000890	Thin cerebellar molecular layer
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000937	Abnormal motor neuron morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000939	Decreased motor neuron number
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000952	Abnormal CNS glial cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000955	Abnormal spinal cord morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0000956	Decreased spinal cord size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001051	Abnormal somatic motor system morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001053	Abnormal neuromuscular synapse morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001265	Decreased body size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001392	Abnormal locomotor behavior
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001513	Limb grasping
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001516	Abnormal motor coordination/balance
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001523	Impaired righting response
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001525	Impaired balance
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0001961	Abnormal reflex
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002066	Abnormal motor capabilities/coordination/movement
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002067	Abnormal sensory capabilities/reflexes/nociception
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002082	Postnatal lethality
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002089	Abnormal postnatal growth/weight/body size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002108	Abnormal muscle morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002152	Abnormal brain morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002183	Gliosis
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002229	Neurodegeneration
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002269	Muscular atrophy
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002396	Abnormal hematopoietic system morphology/development
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002446	Abnormal macrophage morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002752	Abnormal somatic nervous system morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002862	Abnormal righting response
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002882	Abnormal neuron morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002913	Abnormal PNS synaptic transmission
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0002980	Abnormal postural reflex
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003084	Abnormal skeletal muscle fiber morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003186	Abnormal redox activity
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003224	Neuron degeneration
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003313	Abnormal locomotor activation
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003491	Abnormal voluntary movement
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003492	Abnormal involuntary movement
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003631	Nervous system phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003632	Abnormal nervous system morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003633	Abnormal nervous system physiology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003634	Abnormal glial cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003635	Abnormal synaptic transmission
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003674	Oxidative stress
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003871	Abnormal myelin sheath morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0003956	Abnormal body size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0004087	Abnormal muscle fiber morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0004097	Abnormal cerebellar cortex morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0004098	Abnormal cerebellar granule cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0004835	Abnormal miniature endplate potential
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0004924	Abnormal behavior
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005369	Muscle phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005370	Liver/biliary system phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005378	Growth/size/body region phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005384	Cellular phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005386	Behavior/neurological phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005387	Immune system phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005397	Hematopoietic system phenotype
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005404	Abnormal axon morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0005621	Abnormal cell physiology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0006035	Abnormal mitochondrial morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0006036	Abnormal mitochondrial physiology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0006099	Thin cerebellar granule layer
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008027	Abnormal spinal cord white matter morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008143	Abnormal dendrite morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008195	Abnormal professional antigen presenting cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008246	Abnormal leukocyte morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008247	Abnormal mononuclear cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008248	Abnormal mononuclear phagocyte morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008250	Abnormal myeloid leukocyte morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008251	Abnormal phagocyte morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008415	Abnormal neurite morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008503	Abnormal spinal cord grey matter morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008572	Abnormal Purkinje cell dendrite morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008918	Microgliosis
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008946	Abnormal neuron number
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0008948	Decreased neuron number
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009398	Abnormal skeletal muscle fiber size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009400	Decreased skeletal muscle fiber size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009538	Abnormal synapse morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009684	Abnormal spinal cord lateral motor column morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009685	Abnormal spinal cord motor column morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0009956	Abnormal cerebellar layer morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010387	Abnormal Bergmann glial cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010768	Mortality/aging
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010769	Abnormal survival
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010770	Preweaning lethality
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010832	Lethality during fetal growth through weaning
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010954	Abnormal cellular respiration
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010955	Abnormal respiratory electron transport chain
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010956	Abnormal mitochondrial ATP synthesis coupled electron transport
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0010959	Abnormal oxidative phosphorylation
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011085	Postnatal lethality, complete penetrance
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011630	Increased mitochondrial size
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011634	Abnormal mitochondrial inner membrane morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011635	Abnormal mitochondrial crista morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011730	Increased myelin sheath thickness
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0011731	Decreased myelin sheath thickness
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0013656	Abnormal hematopoietic cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0013658	Abnormal myeloid cell morphology
Afg3l2	10090.ENSMUSP00000025408	Monarch	MP:0021009	Abnormal synaptic physiology
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0067	ATP-binding
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0378	Hydrolase
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0472	Membrane
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0479	Metal-binding
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0482	Metalloprotease
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0496	Mitochondrion
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0547	Nucleotide-binding
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0645	Protease
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0809	Transit peptide
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0812	Transmembrane
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0862	Zinc
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-0999	Mitochondrion inner membrane
Afg3l2	10090.ENSMUSP00000025408	UniProt Keywords	KW-1133	Transmembrane helix
Afg3l2	10090.ENSMUSP00000025408	Pfam	PF01434	Peptidase family M41
Afg3l2	10090.ENSMUSP00000025408	Pfam	PF06480	FtsH Extracellular
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR000642	Peptidase M41
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR003593	AAA+ ATPase domain
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR003959	ATPase, AAA-type, core
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR003960	ATPase, AAA-type, conserved site
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR005936	Peptidase, FtsH
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR011546	Peptidase M41, FtsH extracellular
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR037219	Peptidase M41-like
Afg3l2	10090.ENSMUSP00000025408	InterPro	IPR041569	AAA ATPase, AAA+ lid domain
Afg3l2	10090.ENSMUSP00000025408	SMART	SM00382	ATPases associated with a variety of cellular activities
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0001525	Angiogenesis
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0001568	Blood vessel development
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0001944	Vasculature development
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006091	Generation of precursor metabolites and energy
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006119	Oxidative phosphorylation
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006163	Purine nucleotide metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006164	Purine nucleotide biosynthetic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006629	Lipid metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006725	Cellular aromatic compound metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006753	Nucleoside phosphate metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006754	ATP biosynthetic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006793	Phosphorus metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006796	Phosphate-containing compound metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006807	Nitrogen compound metabolic process
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006810	Transport
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006811	Ion transport
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006812	Cation transport
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006873	Cellular ion homeostasis
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006885	Regulation of pH
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006897	Endocytosis
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006898	Receptor-mediated endocytosis
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006929	Substrate-dependent cell migration
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0006933	Negative regulation of cell adhesion involved in substrate-bound cell migration
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0007162	Negative regulation of cell adhesion
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0007275	Multicellular organism development
Atp5b	10090.ENSMUSP00000026459	GO Process	GO:0008152	Metabolic process
